companyName,productName,productType,sourceType,sourceUrl,categories,productAiFitScore,expectedMarketLiftScore,implementationComplexityScore,complianceRiskScore,priorityScore,aiOpportunity
"Barron Associates, Inc.",Virtual Occupational Therapy Application (VOTA),samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K163245,samd,5,9,4,7,10,医疗软件智能化和疗效反馈闭环
"Draeger Medical Systems, Inc.","INFINITY EXPLORER SOFTWARE, C700 FOR IT PATIENT VICINITY WORKSTATION",samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K141756,samd,5,7,4,7,8,医疗软件智能化和疗效反馈闭环
"Infobionic, Inc.",MoMe Software Platform,samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K152491,samd,5,7,4,7,8,医疗软件智能化和疗效反馈闭环
上海联影智能科技股份有限公司,主动脉夹层CT血管造影图像辅助分诊软件,samd_or_medical_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697419760033320241126113220827,samd,5,7,4,7,8,医生工作流、病历摘要和临床文档自动化; 患者互动、留存和健康行为 nudging
上海联影智能科技股份有限公司,乳腺X射线图像辅助检测软件,samd_or_medical_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697419760060920241028111026135,samd,5,7,4,7,8,医生工作流、病历摘要和临床文档自动化; 患者互动、留存和健康行为 nudging
上海联影智能科技股份有限公司,冠状动脉CT血流储备分数计算软件,samd_or_medical_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697419760019720240429052949398,samd,5,7,4,7,8,医生工作流、病历摘要和临床文档自动化; 患者互动、留存和健康行为 nudging
上海联影智能科技股份有限公司,冠状动脉CT造影图像血管狭窄辅助评估软件,samd_or_medical_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697419760028920230824020708139,samd,5,7,4,7,8,医生工作流、病历摘要和临床文档自动化; 患者互动、留存和健康行为 nudging
上海联影智能科技股份有限公司,前列腺癌MRI图像轮廓勾画软件,samd_or_medical_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697419760035720250819103137751,samd,5,7,4,7,8,医生工作流、病历摘要和临床文档自动化; 患者互动、留存和健康行为 nudging
上海联影智能科技股份有限公司,缺血性卒中CT图像辅助评估软件,samd_or_medical_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697419760041820250826044449746,samd,5,7,4,7,8,医生工作流、病历摘要和临床文档自动化; 患者互动、留存和健康行为 nudging
上海联影智能科技股份有限公司,肺栓塞CT血管造影图像辅助分诊软件,samd_or_medical_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697419760030220240927040446847,samd,5,7,4,7,8,医生工作流、病历摘要和临床文档自动化; 患者互动、留存和健康行为 nudging
上海联影智能科技股份有限公司,肺炎CT影像辅助分诊与评估软件,samd_or_medical_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697419760002920220614032338768,samd,5,7,4,7,8,医生工作流、病历摘要和临床文档自动化; 患者互动、留存和健康行为 nudging
上海联影智能科技股份有限公司,肺结节CT图像辅助检测软件,samd_or_medical_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697419760036420231106092432531,samd,5,7,4,7,8,医生工作流、病历摘要和临床文档自动化; 患者互动、留存和健康行为 nudging
上海联影智能科技股份有限公司,肺结节CT影像辅助检测软件,samd_or_medical_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697419760001220220614031516122,samd,5,7,4,7,8,医生工作流、病历摘要和临床文档自动化; 患者互动、留存和健康行为 nudging
上海联影智能科技股份有限公司,脑缺血CT灌注图像辅助评估软件,samd_or_medical_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697419760065420250709110549577,samd,5,7,4,7,8,医生工作流、病历摘要和临床文档自动化; 患者互动、留存和健康行为 nudging
上海联影智能科技股份有限公司,颅内出血CT影像辅助分诊软件,samd_or_medical_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697419760015920220614032656358,samd,5,7,4,7,8,医生工作流、病历摘要和临床文档自动化; 患者互动、留存和健康行为 nudging
上海联影智能科技股份有限公司,颅内动脉瘤CT血管造影图像辅助检测软件,samd_or_medical_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697419760058620241008035234980,samd,5,7,4,7,8,医生工作流、病历摘要和临床文档自动化; 患者互动、留存和健康行为 nudging
上海联影智能科技股份有限公司,骨折CT影像辅助检测软件,samd_or_medical_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697419760003620220614031938232,samd,5,7,4,7,8,医生工作流、病历摘要和临床文档自动化; 患者互动、留存和健康行为 nudging
广西医准智能科技有限公司,产前超声影像处理软件,samd_or_medical_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697549183017420260424101604462,samd,5,7,4,7,8,医生工作流、病历摘要和临床文档自动化
广西医准智能科技有限公司,颈动脉超声影像处理软件,samd_or_medical_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697549183016720260204040539443,samd,5,7,4,7,8,医生工作流、病历摘要和临床文档自动化
深圳市绘云生物科技有限公司,慢性肝病风险计算软件,samd_or_medical_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=06975754180022202304110424121,samd,5,7,4,7,8,医生工作流、病历摘要和临床文档自动化
苏州塞伯坦医疗科技有限公司,医学影像处理软件,samd_or_medical_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697783813001520260410042043412,samd,5,7,4,7,8,医生工作流、病历摘要和临床文档自动化
麦康迪（绍兴）科技有限公司,骨骼肌指数 CT 影像处理软件,samd_or_medical_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=6479ba87437042aeb1168a1c055b35ca,samd,5,7,4,7,8,医生工作流、病历摘要和临床文档自动化
Sidekick Health,Sidekick Health,digital_therapeutics_or_dtx,round2_seed,https://www.sidekickhealth.com/,digital_therapeutics; chronic_disease_management,6,6,6,5,7,慢病管理 AI 教练与个性化随访
welldoc,BlueStar,digital_therapeutics_or_dtx,round2_seed,https://www.welldoc.com/,digital_therapeutics; chronic_disease_management,6,6,6,5,7,慢病管理 AI 教练与个性化随访
"3M Health Care, Sarns",FLEXIBLE ARTERIAL CANNULAE,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K771499,,5,2,0,2,6,医疗软件 AI 增强
"3M Health Care, Sarns",MODIFIED SARNS MEMBRANE OXYGENATOR,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K863902,,5,2,0,2,6,医疗软件 AI 增强
"3M Health Care, Sarns",SARNS CARDIOPLEGIA CANNULAE (VAR. TYPES,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K822210,,5,2,0,2,6,医疗软件 AI 增强
3Shape A/S,Abutment Design,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K200100,,5,2,0,2,6,医疗软件 AI 增强
Abigo Medical AB,Sorbact Wound Dressing-Ribbon Gauze,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K171225,,5,2,0,2,6,医疗软件 AI 增强
"Access Vascular, Inc.","HydroPICC 4Fr Single Lumen Marked catheter, 130 cm guidewire  - Basic Kit (70001201); HydroPICC 4Fr Single Lumen Marked catheter, 70 cm guidewire  - Basic Kit (70001202); HydroPICC 4Fr Single Lumen Marked catheter, Maximal Barrier kit (70001204); HydroPICC 4Fr Single Lumen Marked catheter, Mobile Maximal Barrier Kit (90001204)",digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K243941,,5,2,0,2,6,医疗软件 AI 增强
"Actigraph, LLC",ActiGraph LEAP activity monitor (ActiGraph LEAP),digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K231532,,5,2,0,2,6,远程监测风险分层与异常预警
"Adaptive Video, Inc.",AD/V IMAGEPLEX(TM),digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K943158,,5,2,0,2,6,医疗软件 AI 增强
Agfa Healthcare Corporation,AGFA COMPUTED RADIOGRAPHY SYSTEMS WITH NX2008 WORKSTATIONS,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K081963,,5,2,0,2,6,医疗软件 AI 增强
"Akzona, Inc.",ORGANON ARTERIAL BLOOD SAMPLER,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K801435,,5,2,0,2,6,医疗软件 AI 增强
"Alert Care, Inc.",ELD-ARONDAK CHAIR,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K926053,,5,2,0,2,6,医疗软件 AI 增强
Allergan Medical Optics,AMO ELITE,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K924235,,5,2,0,2,6,医疗软件 AI 增强
American Pharmaseal Div. Ahsc,AIRLIFE ARTERIAL BLOOD GAS SAMPLING SYRINGE,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K870720,,5,2,0,2,6,医疗软件 AI 增强
"American Threshold Industries, Inc.","DRAW SHEET, ANTI-MICROBIAL",digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K832487,,5,2,0,2,6,医疗软件 AI 增强
"Analytical Products, Inc.",ARTAP ARTERIAL BLOOD SAMPLING DEVICE,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K843360,,5,2,0,2,6,医疗软件 AI 增强
"Andover Medical, Inc.",HOLTER KIT MODEL #5000 SERIES,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K823414,,5,2,0,2,6,医疗软件 AI 增强
"Andros Analyzers, Inc.",ANGIOTEC ZX DIGITAL IMAGE PROCESSOR,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K892869,,5,2,0,2,6,医疗软件 AI 增强
"Angiosystems, Inc.",MEDICAL PROCEDURE KITS/ARTERIAL BLOOD SAMPLING,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K905464,,5,2,0,2,6,医疗软件 AI 增强
"Anulex Technologies, Inc.",FIXATE TISSUE BAND,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K112849,,5,2,0,2,6,医疗软件 AI 增强
"Applied Diabetes Research, Inc.","THINSET 1.8 ML RESERVOIR, MODEL 326A; THINSET 3.0 ML RESERVOIR, MODEL 332A",digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K041152,,5,2,0,2,6,医疗软件 AI 增强
"Aqueduct Critical Care, Inc.",Smart External Drain (SED) System,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K181301,,5,2,0,2,6,医疗软件 AI 增强
"Ascensia Diabetes Care U.S., Inc.",MICROLET®NEXT 2 Lancing Device,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K250813,,5,2,0,2,6,医疗软件 AI 增强
"Atcor Medical Pty, Ltd.",SPHYGMOCOR CARDIOVASCULAR MANAGEMENT SYSTEM,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K070795,,5,2,0,2,6,医疗软件 AI 增强
"Athena Gtx, Inc.",WVSM Pro (Series) (500-0030-XX),digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K233354,,5,2,0,2,6,医疗软件 AI 增强
Atheus Corp.,EXTERNAL FETAL MONITOR TRANSDUCER HOLDER,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K905606,,5,2,0,2,6,远程监测风险分层与异常预警
Athlos OY,DC-Air and Athlos-1 and Athlos-Air,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K211688,,5,2,0,2,6,医疗软件 AI 增强
"Atlantic Therapeutics, Ltd.",INNOVO,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K192357,,5,2,0,2,6,医疗软件 AI 增强
"Atrility Medical, LLC","AtriAmp, AtriAmp - Pacing Cable Medtronic Connector, AtriAmp - Pacing Cable Oscor Connector",digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K200674,,5,2,0,2,6,医疗软件 AI 增强
"Auri-Stem Medical, Inc.",NET-2000 MICROCURRENT STIMULATOR,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K060158,,5,2,0,2,6,医疗软件 AI 增强
Avita Corporation,AVITA AGIL IT 101 INSTANT DIGITAL THERMOMETER,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K012136,,5,2,0,2,6,医疗软件 AI 增强
"B.Braun Medical, Inc.",PERIPHERALLY INSERTED CENTRAL CATHETER,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K964929,,5,2,0,2,6,医疗软件 AI 增强
"Basic Medical Technology, Inc.","Nitrile Powder-Free Exam Gloves 2.8, Tested for Use with Chemotherapy Drugs, Opioid Fentanyl Citrate, Simulated Gastric Acid (light blue, dark blue)",digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K250193,,5,2,0,2,6,医疗软件 AI 增强
Baxter Healthcare Corp,STERILE SALINE FOR CATHETER CARE,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K974397,,5,2,0,2,6,医疗软件 AI 增强
"Becton Dickinson Infusion Therapy Systems, Inc.",BD NEXIVA CLOSED IV CATHETER SYSTEM,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K102520,,5,2,0,2,6,医疗软件 AI 增强
"Big Health, Inc.",Sleepio; Daylight,digital_therapeutics_or_dtx,round2_seed,https://www.bighealth.com/,digital_therapeutics; mental_health; sleep_health,5,6,6,5,6,心理/睡眠分层干预与对话式支持
"Bio-Research Associates, Inc.",BIOEMG II AND BIOJVA,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K003176,,5,2,0,2,6,医疗软件 AI 增强
"Bio-Research Associates, Inc.","QUADRATENS, MODEL QT-42",digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K061799,,5,2,0,2,6,医疗软件 AI 增强
Bio-Scan S.A,"SOLID STATE X-RAY IMAGING DEVICES, MODEL IRIS 20 AND IRIS 41 WITH IRIS VIEW",digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K013897,,5,2,0,2,6,医疗软件 AI 增强
"Biomagnetic Technologies, Inc.",MAGNES II BIOMAGNETOMETER,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K941553,,5,2,0,2,6,医疗软件 AI 增强
